system:index,AU_ID,devAge2,grass,paved,pm25_na,sqrt_CO2_road,traffic,.geo
0000000000000000088a,10112,-0.2394661797088688,0.8133977294912662,-0.7317915149783019,0.801111781781667,0.03066098498841326,-0.060432822490534756,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088b,10109,-0.4436453342964581,0.07403282439164104,-0.05519696216128288,0.7171102630020092,0.05368034631325472,-0.45948197395062906,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088c,10132,-1.5588393596366608,0.7625316982888589,-1.125282951341597,0.023288326385984458,-0.6487378849326837,-0.7135228377842413,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088d,10133,-2.2331311453837603,0.3530675206686286,-1.1871377358966146,-0.4360488669133645,-0.9422097522829287,-1.0117744027106836,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088e,10130,-2.0813292302307693,1.1919430690762831,-1.4875649729517122,-0.5092423822821998,-1.0174951092659263,-0.9070113910529022,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000088f,10114,-1.2322324056533838,1.385118725218175,-1.26207925214688,-0.04651881342081914,-0.467351687231632,-0.7202987566282445,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000890,10129,-1.5401482425412196,0.4015358434076541,-1.0678538479456738,-0.3103965130569395,-0.8192803135228358,-0.8376906976823473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000891,10115,-0.701406734338187,0.26928823158826937,-0.6320576244877171,0.2795555926912002,0.015885253621479557,-0.31812065886775964,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000892,10113,-1.3221117763414172,0.6521315207435867,-1.2443256451291898,0.23348623957332917,-0.5101271165611924,-0.7056240343152175,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000895,10111,-1.788516913880532,0.31007125546001524,-1.3693889374761403,0.08731411932363706,-0.5903637783752951,-0.8253207933850473,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000897,10108,-1.418282815115174,0.8848576305551652,-1.2879875820736915,0.38316552612509813,-0.636604246417718,-0.6970957431366495,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000898,10105,-2.120390624965553,0.9655945804747609,-1.4956663165289854,-0.1904355015384318,-0.9350386263807021,-0.9017968177543823,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000899,10103,-2.0291250913405428,0.9413616988957116,-1.403822551355725,0.007008366444676045,-0.5592855258621826,-0.7628773840998629,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000089b,10110,-0.3129635092399048,1.9622781459849532,-1.1703923263979759,0.5538882983786032,-0.6478545098672058,-0.8191991030285376,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f7,10087,-3.1364556358273203,-1.0049338374897925,-1.8568764300272194,-3.481783319402799,-1.9365441657203346,-1.15831432177551,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f8,10001,-3.1866174931360387,-1.412837650086847,-1.9112101678677254,-4.358064637276451,-2.068490459402715,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007f9,10069,-3.1781491754397266,-1.1511697836277566,-1.873303565224444,-2.9812664524994505,-1.959771422986417,-1.159780820473303,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fa,10067,-3.1764266805589956,-1.2987805776297248,-1.8861801879192108,-4.163336254639386,-1.9728398744486533,-1.1634585447626211,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fb,10002,-3.186086292500856,-1.3632859526085672,-1.8925128484094906,-4.718812600131946,-2.0687647236828757,-1.1767142440642482,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fc,10003,-3.1863505016402076,-1.4083580952229517,-1.9093134149656248,-4.632309116555657,-2.0080959171041632,-1.1767091130742509,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fd,10004,-3.1855822478047466,-1.319226418347799,-1.8982276622705927,-3.9306862119885833,-1.9779272287805345,-1.1624918289370227,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007fe,10005,-3.179243641357459,-1.377017279598196,-1.8907483610537204,-4.051176585155332,-1.8841883255646348,-1.150616669684336,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000007ff,10077,-3.1844231147217674,-1.316237891429589,-1.9115955829620361,-4.524043649985436,-2.030085999621001,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000800,10006,-3.186728611231559,-1.4289372715439175,-1.9115955829620361,-5.5929340930449865,-2.0817333216150016,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000801,10076,-3.1856125978619994,-1.4053846037210243,-1.9115955829620361,-5.252881720304345,-1.9801137081613829,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000802,10066,-3.1862496703597234,-1.2738783586116929,-1.8701135216380498,-3.6751728326391957,-1.9399008080896858,-1.1497400199232672,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000803,10011,-3.186779260635376,-1.4192461220880428,-1.9073580934029453,-4.165812763293537,-1.9892383242340894,-1.175802942297342,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000813,10010,-3.186708685775807,-1.444643477849885,-1.9026424758208862,-4.6318817774258045,-1.9792834825635155,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000814,10013,-3.186779260635376,-1.4462504719191709,-1.9072174986555432,-5.0788555598225775,-1.9901285865758855,-1.1771196126937866,"{""type"":""MultiPoint"",""coordinates"":[]}"
